customer_Dependents,internet_InternetService_DSL,internet_StreamingTV,internet_InternetService_Fiber optic,customer_tenure,account_PaperlessBilling,customer_SeniorCitizen,account_Contract_Two year,internet_OnlineSecurity,internet_StreamingMovies,internet_DeviceProtection,account_PaymentMethod_Electronic check,account_Contract_One year,account_Contract_Month-to-month,internet_InternetService_0,internet_OnlineBackup,account_Charges_Monthly,account_Charges_Monthly_Average,internet_TechSupport,Churn
0,0,1,1,6,1,0,0,0,0,0,1,0,1,0,1,90.1,86.88333333333333,0,1
0,0,0,0,25,1,0,0,0,0,0,0,0,1,1,0,19.2,21.284000000000002,0,0
0,1,0,0,66,1,0,1,1,0,1,0,0,0,0,1,47.4,48.140151515151516,1,0
0,0,0,1,44,1,0,0,0,1,1,0,0,1,0,0,90.4,92.3409090909091,0,0
0,1,1,0,60,0,0,0,1,1,1,0,1,0,0,0,79.0,80.01833333333335,1,0
0,0,1,1,18,1,0,0,0,1,0,0,0,1,0,0,99.85,98.71944444444445,1,1
0,0,1,1,60,1,0,0,0,1,0,1,0,1,0,1,99.8,99.7625,0,0
0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,23.15,22.29090909090909,0,1
0,1,0,0,59,1,0,0,0,1,1,0,1,0,0,0,61.35,61.78813559322034,0,0
0,1,0,0,12,1,0,0,0,0,0,0,0,1,0,1,49.05,49.42083333333333,0,0
0,1,0,0,8,0,0,1,1,1,0,0,0,0,0,0,65.5,70.54375,1,0
0,1,0,0,28,1,0,0,0,0,1,0,0,1,0,0,29.75,28.239285714285717,0,0
1,0,1,1,12,1,0,0,0,0,0,1,0,1,0,0,84.05,80.54583333333333,0,0
1,0,1,1,30,1,0,0,0,1,1,1,0,1,0,1,107.5,108.08333333333333,1,0
0,0,0,1,12,1,1,0,0,0,1,0,0,1,0,1,83.8,85.8125,1,1
0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,49.2,51.85,0,0
0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,55.15,53.050000000000004,0,1
0,1,0,0,41,1,0,0,0,1,0,1,0,1,0,1,40.35,40.923170731707316,0,0
1,0,0,0,55,1,0,1,0,0,0,0,0,0,1,0,25.65,25.236363636363638,0,0
0,0,0,1,8,1,1,0,0,0,1,1,0,1,0,0,81.25,73.24375,0,1
1,0,1,1,72,1,0,1,0,1,1,1,0,0,0,1,103.4,102.39791666666666,0,1
0,0,0,1,72,1,0,1,1,1,0,0,0,0,0,1,100.55,101.73750000000001,1,0
1,0,0,1,30,0,0,0,0,1,1,1,1,0,0,0,86.45,84.60166666666667,0,0
1,0,0,0,25,1,0,0,0,0,0,0,0,1,1,0,25.4,21.874000000000002,0,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,75.1,75.1,0,1
0,0,1,1,46,1,1,0,0,1,1,1,0,1,0,1,104.45,105.7358695652174,0,0
1,0,1,1,32,1,0,0,1,1,0,0,0,1,0,0,99.55,100.1453125,0,1
0,0,0,1,31,1,0,0,0,0,0,1,0,1,0,1,80.45,78.35806451612903,0,0
0,1,1,0,68,1,0,1,1,1,1,0,0,0,0,0,54.1,55.8014705882353,0,0
0,0,1,1,58,1,0,1,1,1,0,0,0,0,0,1,109.1,110.2353448275862,1,0
1,1,1,0,70,1,0,0,0,1,1,0,1,0,0,1,58.4,58.75928571428571,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,80.05,80.05,0,1
0,1,1,0,48,1,0,0,1,1,1,0,1,0,0,1,83.45,80.996875,0,0
0,0,1,1,72,1,0,1,1,1,1,0,0,0,0,1,110.65,112.02291666666666,0,0
1,1,0,0,3,1,0,0,0,0,1,0,0,1,0,1,56.15,56.050000000000004,0,1
0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,70.7,70.725,0,1
0,0,1,1,8,0,0,0,1,0,0,1,0,1,0,0,84.95,83.55,0,1
0,0,0,0,63,1,0,1,0,0,0,0,0,0,1,0,20.6,20.614285714285714,0,0
0,0,1,1,35,1,1,0,1,0,0,0,0,1,0,1,100.5,104.38142857142857,1,1
1,0,1,1,13,1,0,0,0,1,1,0,0,1,0,0,96.65,89.44999999999999,0,1
1,1,1,0,30,1,0,0,0,0,1,1,1,0,0,0,64.5,66.17166666666667,1,0
0,1,1,0,60,1,0,0,0,1,1,0,0,1,0,1,60.2,59.70666666666667,1,0
0,0,1,1,33,0,0,0,0,1,0,1,0,1,0,0,91.25,89.81969696969698,0,0
0,0,1,1,54,0,0,0,1,1,0,0,1,0,0,1,106.55,106.72777777777777,0,1
1,0,1,1,67,1,0,0,1,1,1,1,1,0,0,0,109.4,108.68059701492538,1,0
0,1,0,0,25,1,0,0,1,1,0,0,0,1,0,1,71.05,73.508,1,0
0,0,1,1,72,1,0,1,0,1,1,0,0,0,0,1,111.6,111.28819444444444,1,0
0,0,0,1,18,1,0,0,0,0,0,1,0,1,0,1,80.65,80.66111111111111,0,1
0,0,0,0,63,0,0,1,0,0,0,0,0,0,1,0,19.25,19.645238095238096,0,0
1,0,0,0,39,1,0,1,0,0,0,0,0,0,1,0,23.8,23.174358974358974,0,0
0,0,0,0,33,0,0,1,0,0,0,0,0,0,1,0,20.35,20.901515151515152,0,0
0,0,0,0,48,0,0,0,0,0,0,0,1,0,1,0,19.95,20.927083333333332,0,0
0,0,0,1,10,0,0,0,0,1,0,1,0,1,0,0,86.45,83.08500000000001,0,1
1,1,0,0,10,0,0,0,0,0,0,0,1,0,0,1,49.55,47.57,0,0
0,0,0,1,45,1,0,0,1,0,1,0,0,1,0,0,84.55,82.53222222222222,0,0
0,0,1,1,28,1,0,0,0,1,1,1,0,1,0,1,105.7,106.41071428571429,0,1
0,0,1,1,64,1,0,1,1,1,1,0,0,0,0,1,115.1,114.59453125,1,0
0,1,0,0,48,1,0,0,1,0,1,0,1,0,0,0,60.35,60.34166666666667,1,1
0,0,0,1,68,0,0,1,0,0,1,0,0,0,0,1,90.2,92.6125,1,0
0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,73.85,66.88333333333334,0,0
0,0,0,0,29,0,0,0,0,0,0,0,1,0,1,0,19.1,18.25862068965517,0,0
1,0,0,0,39,0,0,1,0,0,0,0,0,0,1,0,25.2,25.33205128205128,0,0
0,0,1,1,20,1,1,0,0,0,0,1,0,1,0,0,84.35,87.26,0,0
0,1,0,0,3,1,0,0,0,0,1,1,0,1,0,0,49.15,56.35,0,1
0,1,0,0,52,1,0,0,0,1,1,1,0,1,0,0,59.45,58.5326923076923,0,0
0,0,1,1,71,1,0,1,1,1,1,1,0,0,0,1,116.25,120.63028169014085,1,0
0,1,1,0,41,1,0,0,1,1,1,0,1,0,0,0,79.85,80.9939024390244,1,0
1,1,0,0,69,0,0,1,1,0,1,0,0,0,0,0,39.1,40.28260869565217,1,0
1,0,0,1,68,1,0,1,0,0,1,0,0,0,0,1,84.4,84.51102941176471,0,0
0,1,0,0,20,0,1,0,1,0,0,0,1,0,0,0,54.0,52.795,1,0
0,0,1,1,7,1,1,0,0,1,1,1,0,1,0,0,101.95,100.12142857142858,0,1
0,0,0,0,35,0,0,0,0,0,0,0,1,0,1,0,20.6,21.542857142857144,0,0
1,0,0,0,17,0,0,0,0,0,0,0,1,0,1,0,19.9,19.397058823529413,0,0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,49.55,49.55,0,0
0,1,0,0,7,1,0,0,0,0,0,0,0,1,0,0,44.25,44.778571428571425,0,0
0,0,1,1,62,1,0,0,1,1,1,0,1,0,0,1,115.05,115.05564516129031,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,25.0,25.0,0,0
1,0,0,0,44,0,0,1,0,0,0,0,0,0,1,0,19.9,19.729545454545455,0,0
0,1,0,0,39,0,0,0,0,0,1,0,1,0,0,0,35.55,33.56794871794872,1,0
1,1,0,0,12,0,0,0,0,0,0,0,0,1,0,1,29.2,25.758333333333336,0,1
1,0,1,1,72,1,0,1,0,1,1,0,0,0,0,1,109.2,107.10347222222222,1,0
1,0,0,0,47,0,0,0,0,0,0,0,1,0,1,0,20.05,20.245744680851065,0,0
0,0,1,1,15,0,0,0,1,1,1,1,0,1,0,0,101.75,111.29333333333334,0,0
1,1,0,0,2,1,0,0,0,1,0,1,0,1,0,0,55.3,54.325,0,0
0,1,0,0,54,1,1,0,0,0,0,0,0,1,0,0,24.95,25.27314814814815,0,0
0,0,1,1,69,1,0,0,0,1,0,0,1,0,0,1,95.65,97.74202898550725,0,0
0,1,1,0,72,1,0,1,1,1,1,0,0,0,0,1,65.6,63.423611111111114,1,0
0,0,0,0,21,1,0,1,0,0,0,0,0,0,1,0,20.85,20.726190476190474,0,0
0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,21.2,17.349999999999998,0,0
0,0,1,1,46,1,0,0,1,0,1,0,1,0,0,1,95.65,101.39565217391304,0,0
0,0,0,1,34,0,1,0,0,0,0,0,0,1,0,0,71.55,71.39264705882353,0,0
0,0,1,1,31,0,0,0,0,0,1,1,0,1,0,1,93.8,97.40322580645162,0,1
1,0,1,1,72,1,0,1,1,1,0,0,0,0,0,1,107.7,109.99722222222222,1,0
0,0,0,0,37,0,0,1,0,0,0,0,0,0,1,0,19.85,21.195945945945947,0,0
1,0,0,0,60,0,0,1,0,0,0,0,0,0,1,0,19.65,19.3625,0,0
0,1,0,0,44,1,1,0,0,0,0,1,0,1,0,1,30.35,30.902272727272727,0,1
0,0,1,1,62,1,1,0,0,1,1,0,1,0,0,1,110.75,113.76370967741936,1,0
0,0,0,1,25,1,1,0,0,1,0,1,0,1,0,1,89.7,87.50200000000001,0,1
1,0,0,0,42,0,0,1,0,0,0,0,0,0,1,0,19.35,20.65,0,0
0,0,1,1,25,0,0,1,0,1,1,0,0,0,0,0,99.3,100.54,1,0
1,1,1,0,18,0,0,0,0,0,0,0,0,1,0,0,55.95,60.15555555555555,0,0
0,0,0,1,9,1,0,0,0,1,0,1,0,1,0,0,83.3,89.25555555555555,0,1
0,1,0,0,68,0,0,0,1,1,1,0,1,0,0,1,76.75,76.9595588235294,0,0
0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,84.6,84.6,0,1
0,0,1,1,47,1,0,0,0,1,1,1,0,1,0,1,106.4,109.10531914893616,0,1
0,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,20.45,21.279166666666665,0,0
0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,79.65,76.35,0,1
0,0,0,0,15,1,0,0,0,0,0,0,0,1,1,0,19.45,22.723333333333336,0,0
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,78.65,78.65,0,1
0,0,1,1,51,1,0,0,1,0,0,1,1,0,0,1,94.8,94.85490196078432,0,1
1,0,0,0,63,0,0,1,0,0,0,0,0,0,1,0,25.25,24.96904761904762,0,0
1,0,0,1,32,0,0,0,1,1,1,0,1,0,0,1,94.8,97.8609375,0,0
0,0,1,1,29,1,0,0,0,1,1,0,0,1,0,0,98.6,101.14482758620689,0,1
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,44.95,44.95,0,0
0,0,1,1,41,1,0,0,1,1,1,0,1,0,0,1,104.45,101.51341463414634,0,0
1,0,0,0,50,0,0,1,0,0,0,0,0,0,1,0,20.15,19.417,0,0
0,0,0,0,56,0,0,0,0,0,0,1,1,0,1,0,24.3,22.530357142857145,0,0
1,0,1,1,57,1,0,0,0,1,0,1,1,0,0,1,95.0,97.11929824561403,0,0
1,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,55.9,52.51666666666667,0,0
1,0,0,0,22,1,0,0,0,0,0,1,0,1,1,0,20.55,21.356818181818184,0,0
1,0,0,0,36,0,0,1,0,0,0,0,0,0,1,0,25.1,25.859722222222224,0,0
1,0,0,0,22,0,0,0,0,0,0,0,1,0,1,0,20.75,20.561363636363637,0,0
0,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,19.45,18.62142857142857,0,0
0,1,0,0,14,0,0,0,0,0,0,1,0,1,0,1,50.45,54.675000000000004,0,0
0,0,0,0,18,0,0,0,0,0,0,0,1,0,1,0,19.65,22.84722222222222,0,0
0,1,1,0,23,1,0,0,0,1,0,0,1,0,0,0,73.75,76.37391304347825,1,0
0,0,0,1,7,1,1,0,0,1,0,1,0,1,0,0,84.55,92.40714285714286,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20.15,20.15,0,0
0,0,1,1,71,1,0,1,1,1,1,0,0,0,0,1,116.1,117.04999999999998,1,0
1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,56.5,58.775,1,1
0,0,1,1,64,0,1,0,0,1,1,1,1,0,0,0,102.1,104.5015625,1,0
0,1,0,0,35,1,0,0,0,1,1,1,0,1,0,0,62.1,59.888571428571424,0,0
1,0,0,1,11,1,0,0,0,0,1,0,0,1,0,0,78.0,77.43636363636364,0,0
0,0,1,1,27,1,0,0,0,1,1,0,1,0,0,0,100.5,99.01666666666667,0,0
0,0,1,1,64,1,0,1,0,1,0,1,0,0,0,1,105.25,106.615625,1,0
0,0,1,1,71,1,0,1,1,1,1,1,0,0,0,1,118.65,119.40281690140846,1,0
0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,74.1,74.1,1,0
1,0,0,1,34,1,1,0,0,0,0,0,0,1,0,1,79.6,79.95,0,1
0,1,0,0,69,1,0,1,1,0,0,0,0,0,0,1,66.9,66.3463768115942,1,0
0,0,0,1,9,0,0,0,0,0,0,1,0,1,0,0,69.05,72.38888888888889,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,18.85,18.85,0,0
0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,50.35,50.35,0,1
0,1,0,0,21,0,0,0,0,1,1,0,0,1,0,0,61.65,66.36190476190475,0,0
1,1,0,0,13,1,0,0,1,0,0,1,0,1,0,1,56.0,58.81153846153846,0,0
0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,69.15,69.80714285714285,0,0
0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,25.25,19.633333333333333,0,1
0,1,0,0,57,1,1,0,0,0,1,1,1,0,0,0,53.5,53.25964912280702,1,0
0,0,1,1,11,0,1,0,0,1,0,0,0,1,0,0,89.7,95.24545454545455,0,1
1,0,0,0,19,0,0,1,0,0,0,0,0,0,1,0,20.15,20.405263157894737,0,0
0,0,1,1,72,1,1,0,0,1,1,0,1,0,0,1,105.75,105.9701388888889,0,0
1,1,1,0,45,1,0,1,1,1,1,0,0,0,0,1,84.35,85.73444444444445,1,0
0,1,1,0,60,1,1,1,0,1,0,0,0,0,0,1,49.45,48.45916666666667,0,0
0,0,0,1,42,0,0,0,0,0,1,1,0,1,0,0,79.9,78.89047619047619,0,0
1,1,0,0,48,0,0,0,0,1,1,0,0,1,0,1,45.55,43.92395833333333,0,0
0,1,0,0,55,1,0,1,0,1,1,0,0,0,0,1,64.75,65.76545454545455,0,0
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,79.55,79.55,0,1
0,0,1,1,6,1,0,0,0,1,0,0,0,1,0,0,93.55,89.39999999999999,0,1
0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,0,18.95,20.62222222222222,0,1
0,1,0,0,9,0,0,0,0,1,0,1,0,1,0,1,40.75,39.93333333333333,0,0
0,1,0,0,5,0,1,0,0,0,1,1,0,1,0,0,50.35,47.45,0,1
0,1,1,0,43,1,0,1,1,1,1,1,0,0,0,0,78.8,80.47209302325582,1,0
0,0,0,0,7,1,0,0,0,0,0,0,0,1,1,0,25.05,21.849999999999998,0,0
1,0,1,1,71,0,0,1,1,0,1,0,0,0,0,1,100.2,101.53521126760563,1,0
0,0,0,1,32,0,1,0,0,0,1,0,0,1,0,0,79.3,80.3125,0,0
0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,20.85,20.20625,0,0
0,0,1,1,72,1,0,1,0,1,1,1,0,0,0,1,108.2,108.89722222222223,1,0
0,1,1,0,12,0,0,0,0,1,0,0,1,0,0,0,74.05,72.72083333333333,1,1
0,0,1,1,51,0,0,0,1,1,1,0,1,0,0,1,107.45,111.39019607843136,0,0
0,1,1,0,39,1,0,0,1,0,0,0,0,1,0,1,48.95,48.22692307692307,1,1
0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,19.1,17.683333333333334,0,0
0,0,0,1,26,0,0,0,0,0,0,0,1,0,0,1,75.5,77.61923076923077,0,0
0,0,0,0,35,0,0,0,0,0,0,0,0,1,1,0,20.75,21.14,0,0
1,0,0,0,27,0,0,0,0,0,0,0,0,1,1,0,19.15,19.901851851851852,0,0
0,1,1,0,3,1,0,0,0,1,0,1,0,1,0,0,69.35,63.78333333333333,1,1
0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,81.5,81.275,0,0
0,0,0,1,18,1,0,0,0,1,1,0,0,1,0,0,90.7,88.73611111111111,0,1
0,1,0,0,26,0,0,0,1,0,0,1,1,0,0,1,61.55,60.84423076923077,0,0
0,0,1,1,65,1,1,0,1,1,1,0,0,1,0,1,109.4,111.19153846153846,0,0
0,0,1,1,41,1,0,0,0,0,0,1,0,1,0,1,89.2,88.92073170731707,0,0
0,0,1,1,67,0,0,1,1,1,1,0,0,0,0,1,116.2,115.70597014925373,1,1
1,0,1,1,22,1,0,0,0,0,1,1,0,1,0,0,88.75,85.68863636363636,0,0
1,1,1,0,64,0,0,0,1,0,0,0,1,0,0,0,65.8,63.5625,1,0
0,1,0,0,27,0,1,0,1,0,0,0,0,1,0,0,30.75,29.81851851851852,0,1
0,0,1,1,3,1,0,0,0,1,0,1,0,1,0,0,96.6,97.3,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,50.55,50.55,0,1
0,0,0,1,65,0,1,0,1,1,1,1,0,1,0,1,94.4,94.24846153846153,0,0
0,0,1,1,24,1,0,0,1,1,0,1,0,1,0,0,94.6,95.13125000000001,0,0
0,1,1,0,51,1,0,0,0,1,1,0,1,0,0,1,56.4,57.42156862745098,0,0
0,0,1,1,13,1,1,0,0,1,0,1,0,1,0,0,95.25,94.89615384615385,0,1
1,0,0,0,61,1,0,0,0,0,0,0,0,1,1,0,19.4,19.38606557377049,0,1
0,1,0,0,72,0,0,1,1,1,1,0,0,0,0,1,78.85,80.04374999999999,1,0
0,0,0,0,69,1,0,0,0,0,0,1,1,0,1,0,26.3,25.558695652173913,0,0
1,0,0,0,44,0,0,0,0,0,0,0,1,0,1,0,20.6,21.045454545454547,0,0
0,0,0,0,70,0,0,0,0,0,0,0,1,0,1,0,26.05,26.52,0,0
1,0,0,0,40,0,0,1,0,0,0,0,0,0,1,0,20.15,19.43375,0,0
0,1,0,0,61,0,0,1,1,1,1,0,0,0,0,0,75.35,77.52950819672131,1,0
0,1,0,0,23,1,0,0,1,1,0,0,0,1,0,0,59.95,61.130434782608695,0,0
0,0,1,1,72,1,0,1,1,1,1,0,0,0,0,0,110.15,109.46111111111111,1,0
1,1,1,0,62,0,0,1,1,1,1,1,0,0,0,1,86.1,84.11693548387096,1,0
1,1,1,0,50,1,0,0,1,0,0,0,0,1,0,0,39.45,40.427,0,0
0,0,1,1,64,0,1,1,0,1,1,1,0,0,0,0,102.1,102.16328125,1,0
0,0,1,1,47,0,0,0,1,0,0,0,0,1,0,1,100.75,99.34468085106383,1,0
0,0,1,1,54,0,0,0,0,1,1,1,0,1,0,1,111.1,111.38611111111112,1,1
1,0,0,0,47,0,0,1,0,0,0,0,0,0,1,0,20.25,18.582978723404256,0,0
0,0,0,0,58,0,0,1,0,0,0,0,0,0,1,0,20.8,20.900862068965516,0,0
1,1,1,0,34,0,0,0,0,1,1,0,1,0,0,0,77.2,80.99411764705883,0,0
0,0,0,0,60,0,0,1,0,0,0,0,0,0,1,0,25.0,25.084166666666665,0,0
1,1,1,0,12,1,0,0,0,0,1,0,0,1,0,0,58.35,61.7125,0,0
0,0,1,1,68,1,1,0,0,1,1,1,0,1,0,1,105.3,107.34779411764706,0,1
1,1,1,0,64,0,0,1,1,0,1,0,0,0,0,0,69.25,69.49609375,1,0
0,0,0,0,22,1,0,0,0,0,0,0,0,1,1,0,24.85,22.427272727272726,0,0
0,0,0,1,11,1,0,0,0,1,1,1,0,1,0,1,94.2,90.89999999999999,1,0
0,0,1,1,15,1,0,0,0,1,0,1,0,1,0,1,100.15,94.33333333333333,0,0
0,0,1,1,5,1,0,0,0,0,0,0,0,1,0,0,81.0,77.92,0,1
0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,48.8,47.457142857142856,1,0
0,1,0,0,23,0,0,0,1,0,0,1,0,1,0,0,54.4,54.31521739130435,0,0
0,0,1,1,50,0,0,0,1,1,0,1,1,0,0,1,108.55,112.214,1,1
0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,19.4,25.3,0,0
1,0,0,1,17,1,0,0,0,1,0,1,0,1,0,0,85.45,85.38823529411764,0,1
0,1,0,0,59,0,0,1,0,0,1,0,0,0,0,0,54.15,52.816101694915254,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,19.75,19.75,0,0
0,1,0,0,15,1,0,0,1,0,0,0,0,1,0,0,55.7,59.986666666666665,0,1
0,1,1,0,61,1,0,0,0,1,1,1,1,0,0,1,79.8,80.57049180327868,0,0
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,53.55,53.55,0,0
1,0,0,0,10,0,0,1,0,0,0,0,0,0,1,0,26.1,22.555,0,0
0,1,1,0,69,1,0,1,1,1,1,0,0,0,0,0,82.45,80.51159420289855,1,0
0,0,0,1,35,0,1,0,0,0,0,1,0,1,0,0,70.55,69.11428571428571,0,0
0,1,0,0,48,1,0,0,0,1,1,1,1,0,0,1,65.65,64.471875,0,0
1,1,0,0,72,0,0,1,1,1,1,0,0,0,0,1,81.0,79.86111111111111,1,0
0,0,0,1,62,0,0,0,1,1,0,1,1,0,0,1,96.1,96.79758064516129,0,0
0,1,0,0,40,1,0,0,0,0,0,1,0,1,0,0,51.1,52.322500000000005,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,45.7,45.7,0,1
0,0,1,1,16,1,1,0,0,0,0,0,0,1,0,0,85.05,86.946875,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20.3,20.3,0,0
0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,85.45,85.45,0,1
1,0,1,1,72,1,0,1,1,1,1,1,0,0,0,1,114.0,112.4048611111111,1,0
0,1,0,0,44,1,0,0,1,0,0,0,1,0,0,1,59.85,59.18068181818182,1,0
0,0,1,1,59,0,0,1,0,1,1,1,0,0,0,0,95.8,95.85508474576271,0,0
0,0,1,1,18,1,1,0,0,1,0,0,0,1,0,1,103.6,100.35277777777777,1,0
0,0,1,1,23,1,0,0,0,1,0,0,0,1,0,1,98.7,97.78695652173913,0,0
0,0,1,1,7,1,1,0,0,1,0,1,0,1,0,0,89.5,96.67142857142858,0,1
0,0,1,1,51,0,0,0,1,0,0,0,1,0,0,0,86.35,83.66960784313724,0,0
1,0,0,0,64,1,0,1,0,0,0,0,0,0,1,0,19.7,19.90703125,0,0
0,1,1,0,69,1,0,1,1,1,1,0,0,0,0,1,84.7,85.20144927536231,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,24.45,24.45,0,1
0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,19.2,18.6,0,0
1,0,1,1,35,1,0,0,1,1,1,1,0,1,0,0,106.9,107.32714285714285,1,0
1,0,0,1,26,0,0,0,0,1,0,0,1,0,0,0,78.95,78.24038461538461,0,0
0,1,1,0,26,0,0,0,1,0,1,0,1,0,0,1,47.85,45.78846153846154,0,0
1,0,1,1,49,0,0,0,0,1,0,0,1,0,0,1,100.45,100.8530612244898,0,1
0,1,1,0,68,1,0,1,1,1,0,0,0,0,0,1,79.6,81.11470588235295,1,0
0,0,0,1,44,0,0,0,0,0,0,0,0,1,0,0,68.85,67.24886363636364,0,0
0,0,0,0,29,0,0,0,0,0,0,0,0,1,1,0,19.35,20.7448275862069,0,0
1,1,0,0,24,0,0,0,1,0,0,1,0,1,0,0,55.15,54.99375,1,0
1,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,25.55,26.603571428571428,0,0
0,1,0,0,56,0,0,0,1,0,1,0,1,0,0,0,52.7,53.92321428571428,0,0
0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,19.65,19.474999999999998,0,0
0,1,1,0,6,1,0,1,1,1,1,0,0,0,0,0,80.25,82.23333333333333,1,0
0,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,25.0,24.690140845070424,0,0
1,0,1,1,43,1,0,0,0,1,1,0,1,0,0,0,104.3,103.53139534883722,1,0
0,0,1,1,41,1,0,0,1,1,1,0,0,1,0,1,113.6,112.07195121951219,1,1
0,1,0,0,15,0,0,0,0,0,0,1,0,1,0,1,48.85,49.12,0,0
0,0,1,1,22,1,0,0,0,0,0,0,0,1,0,0,84.15,82.81590909090909,0,0
0,0,1,1,44,0,1,0,0,1,1,1,0,1,0,0,104.15,102.17386363636363,1,0
0,1,1,0,12,0,0,0,0,1,1,0,0,1,0,0,74.75,68.92083333333333,0,0
1,0,0,0,52,0,0,0,0,0,0,0,1,0,1,0,19.6,19.46923076923077,0,0
0,0,0,1,17,0,0,0,1,0,1,0,0,1,0,1,90.2,85.53823529411765,0,1
1,1,0,0,41,0,0,0,1,1,1,0,0,1,0,1,79.9,81.12682926829268,1,1
0,0,1,1,10,1,0,0,1,1,0,1,0,1,0,0,98.7,97.325,0,1
1,0,1,1,26,1,0,0,0,1,0,1,0,1,0,0,90.8,90.83846153846154,0,1
1,0,0,0,53,0,0,1,0,0,0,0,0,0,1,0,20.9,21.623584905660376,0,0
0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,19.45,19.45,0,1
1,0,0,1,50,0,0,1,0,0,0,0,0,0,0,0,70.35,70.672,0,0
1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,0,24.1,24.474999999999998,0,0
1,0,0,0,38,0,0,0,0,0,0,0,0,1,1,0,20.45,20.55921052631579,0,0
0,0,0,1,14,1,0,0,0,1,0,1,0,1,0,0,85.15,81.37142857142858,0,1
0,0,1,1,24,1,1,0,0,1,0,1,0,1,0,0,93.55,94.33541666666667,0,1
0,0,1,1,19,1,1,0,0,1,1,0,0,1,0,0,95.9,93.57368421052632,0,1
0,0,0,1,7,1,0,0,0,0,1,0,0,1,0,0,75.15,70.98571428571428,0,1
0,1,1,0,42,0,0,1,1,1,1,0,0,0,0,0,84.35,85.03809523809524,1,0
0,1,1,0,63,1,0,0,1,1,0,0,1,0,0,1,79.7,75.97063492063492,0,0
0,1,1,0,56,1,0,0,0,1,1,0,1,0,0,0,54.05,52.853571428571435,1,0
0,1,1,0,13,1,0,0,1,1,0,1,0,1,0,0,54.45,54.37307692307692,1,1
0,1,0,0,37,0,0,0,1,0,1,1,1,0,0,1,67.45,66.03513513513514,1,0
0,0,0,1,18,1,1,0,0,1,1,1,0,1,0,0,84.95,80.20277777777778,0,0
0,1,1,0,44,0,0,0,1,0,0,1,1,0,0,0,65.4,63.05795454545455,1,0
0,1,1,0,7,1,0,0,0,1,0,0,0,1,0,0,70.75,64.4,1,1
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,44.0,44.0,0,0
1,1,0,0,69,0,0,1,1,0,0,0,0,0,0,0,61.4,58.83840579710145,1,0
0,0,1,1,55,0,1,1,0,0,1,0,0,0,0,0,88.8,87.36909090909091,1,0
0,0,1,1,14,1,1,0,0,1,1,1,0,1,0,1,104.85,109.38571428571429,0,1
0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,94.4,94.4,0,1
